date,followers_count,following_count,media_count,engagement_rate,average_likes,average_comments,comments_to_likes_ratio,weekly_posts,artist_name
2022-01-30,15645185,37,135,1.854%,288863.3,1246.3,0.431%,1.0,Thenewclassic
2022-01-29,15644450,36,135,1.850%,288154.3,1244.2,0.432%,1.0,Thenewclassic
2022-01-28,15642695,36,134,1.847%,287734.6,1242.4,0.432%,0.0,Thenewclassic
2022-01-27,15639450,36,134,1.847%,287553.8,1242.2,0.432%,0.0,Thenewclassic
2022-01-26,15636422,36,134,1.846%,287363.2,1241.3,0.432%,0.0,Thenewclassic
2022-01-25,15633378,36,134,1.844%,287075.1,1240.3,0.432%,0.0,Thenewclassic
2022-01-24,15630159,36,134,1.843%,286883.3,1239.8,0.432%,0.0,Thenewclassic
2022-01-23,15627194,35,134,1.843%,286694.8,1239.1,0.432%,0.0,Thenewclassic
2022-01-22,15624354,35,135,1.842%,286508.2,1237.5,0.432%,0.0,Thenewclassic
2022-01-21,15620044,35,135,1.841%,286292.3,1236.3,0.432%,0.0,Thenewclassic
2022-01-20,15616235,35,135,1.840%,286126.5,1235.8,0.432%,0.0,Thenewclassic
2022-01-19,15611975,35,135,1.839%,285939.8,1234.8,0.432%,0.0,Thenewclassic
2022-01-18,15607429,35,135,1.839%,285767.5,1234.3,0.432%,0.0,Thenewclassic
2022-01-17,15602666,34,135,1.838%,285569.1,1233.3,0.432%,0.0,Thenewclassic
2022-01-16,15600142,34,135,1.837%,285327.4,1231.4,0.432%,0.0,Thenewclassic
2022-01-15,15596835,34,135,1.836%,285141.2,1231.0,0.432%,0.0,Thenewclassic
2022-01-14,15594547,34,135,1.835%,284958.3,1230.6,0.432%,0.0,Thenewclassic
2022-01-13,15593142,34,135,1.834%,284759.4,1229.0,0.432%,0.0,Thenewclassic
2022-01-12,15588289,34,135,1.833%,284563.8,1228.7,0.432%,0.0,Thenewclassic
2022-01-11,15585691,34,135,1.832%,284376.8,1228.0,0.432%,0.0,Thenewclassic
2022-01-10,15583822,34,135,1.831%,284180.4,1225.3,0.431%,0.0,Thenewclassic
2022-01-09,15575789,34,144,1.823%,282790.0,1219.4,0.431%,0.0,Thenewclassic
2022-01-08,15573304,34,145,1.988%,308359.1,1273.8,0.413%,0.0,Thenewclassic
2022-01-07,15568308,34,145,1.987%,308026.1,1271.9,0.413%,0.0,Thenewclassic
2022-01-06,15565616,35,146,2.060%,319261.3,1364.3,0.427%,0.0,Thenewclassic
2022-01-05,15561036,41,146,2.059%,318999.5,1363.1,0.427%,0.0,Thenewclassic
2022-01-04,15555943,41,146,2.058%,318790.8,1362.3,0.427%,0.0,Thenewclassic
2022-01-03,15552655,41,146,2.057%,318568.2,1361.8,0.427%,0.0,Thenewclassic
2022-01-02,15551364,41,146,2.056%,318340.8,1360.2,0.427%,0.0,Thenewclassic
2022-01-01,15548103,41,146,2.055%,318132.4,1359.5,0.427%,0.0,Thenewclassic
2021-12-31,15544459,41,146,2.054%,317956.1,1359.0,0.427%,0.0,Thenewclassic
2021-12-30,15545052,41,146,2.053%,317727.9,1358.5,0.428%,0.0,Thenewclassic
2021-12-29,15539623,41,146,2.051%,317417.6,1357.2,0.428%,0.0,Thenewclassic
2021-12-28,15535645,41,146,2.050%,317150.7,1356.3,0.428%,0.0,Thenewclassic
2021-12-27,15533210,41,146,2.049%,316891.3,1355.1,0.428%,0.0,Thenewclassic
2021-12-26,15529460,41,146,2.048%,316631.3,1354.0,0.428%,0.0,Thenewclassic
2021-12-25,15525147,41,146,2.046%,316273.6,1352.1,0.428%,0.0,Thenewclassic
2021-12-24,15520735,41,146,2.044%,315959.8,1350.8,0.428%,1.0,Thenewclassic
2021-12-23,15516221,41,146,2.043%,315649.0,1348.7,0.427%,1.0,Thenewclassic
2021-12-22,15511306,41,146,2.041%,315271.6,1346.6,0.427%,1.0,Thenewclassic
2021-12-21,15507681,41,146,2.039%,314869.8,1344.9,0.427%,1.0,Thenewclassic
2021-12-20,15503104,41,146,2.037%,314511.4,1343.4,0.427%,1.0,Thenewclassic
2021-12-19,15499231,41,148,2.035%,314003.8,1340.7,0.427%,1.0,Thenewclassic
2021-12-18,15496360,41,148,1.915%,295541.8,1242.7,0.420%,1.0,Thenewclassic
2021-12-17,15494794,41,147,1.908%,294358.5,1237.5,0.420%,0.0,Thenewclassic
2021-12-16,15490899,41,147,1.907%,294197.8,1237.0,0.420%,0.0,Thenewclassic
2021-12-15,15487361,41,147,1.907%,294039.6,1235.8,0.420%,0.0,Thenewclassic
2021-12-14,15484553,41,147,1.906%,293826.3,1234.8,0.420%,0.0,Thenewclassic
2021-12-13,15484111,41,147,1.904%,293580.9,1232.2,0.420%,0.0,Thenewclassic
2021-12-12,15479867,41,147,1.903%,293356.2,1231.2,0.420%,0.0,Thenewclassic
2021-12-11,15476558,41,147,1.902%,293095.1,1230.8,0.420%,0.0,Thenewclassic
2021-12-10,15474873,41,147,1.901%,292925.0,1229.9,0.420%,0.0,Thenewclassic
2021-12-09,15470943,41,147,1.900%,292733.5,1229.7,0.420%,0.0,Thenewclassic
2021-12-08,15469123,41,147,1.899%,292552.0,1229.2,0.420%,0.0,Thenewclassic
2021-12-07,15465683,41,147,1.898%,292313.3,1228.2,0.420%,0.0,Thenewclassic
2021-12-06,15465186,41,147,1.896%,292068.8,1227.1,0.420%,0.0,Thenewclassic
2021-12-05,15462492,41,147,1.895%,291742.1,1225.7,0.420%,0.0,Thenewclassic
2021-12-04,15459467,41,147,1.893%,291391.4,1224.8,0.420%,0.0,Thenewclassic
2021-12-03,15457523,41,147,1.891%,291130.8,1224.4,0.421%,0.0,Thenewclassic
2021-12-02,15453021,41,147,1.890%,290844.4,1223.3,0.421%,0.0,Thenewclassic
2021-12-01,15448341,41,147,1.889%,290603.7,1222.2,0.421%,0.0,Thenewclassic
2021-11-30,15443159,41,147,1.888%,290354.3,1220.1,0.420%,0.0,Thenewclassic
2021-11-29,15440866,41,147,1.887%,290139.3,1219.0,0.420%,0.0,Thenewclassic
2021-11-28,15440007,41,147,1.886%,289904.4,1218.8,0.420%,0.0,Thenewclassic
2021-11-27,15437589,41,147,1.884%,289668.6,1218.4,0.421%,0.0,Thenewclassic
2021-11-26,15433953,41,147,1.883%,289411.4,1217.3,0.421%,0.0,Thenewclassic
2021-11-25,15430851,41,147,1.882%,289123.6,1217.3,0.421%,0.0,Thenewclassic
2021-11-24,15427692,41,147,1.881%,288920.0,1216.4,0.421%,0.0,Thenewclassic
2021-11-23,15424935,41,147,1.880%,288711.5,1215.8,0.421%,0.0,Thenewclassic
2021-11-22,15424052,41,147,1.878%,288492.6,1215.3,0.421%,0.0,Thenewclassic
2021-11-21,15421301,41,147,1.877%,288267.0,1214.8,0.421%,0.0,Thenewclassic
2021-11-20,15417812,41,147,1.876%,287997.1,1213.7,0.421%,0.0,Thenewclassic
2021-11-19,15413547,41,147,1.875%,287733.3,1214.3,0.422%,0.0,Thenewclassic
2021-11-18,15411658,41,147,1.873%,287476.8,1213.3,0.422%,0.0,Thenewclassic
2021-11-17,15408529,41,147,1.872%,287180.1,1211.3,0.422%,0.0,Thenewclassic
2021-11-16,15403900,41,147,1.870%,286818.1,1210.8,0.422%,0.0,Thenewclassic
2021-11-15,15401735,41,147,1.868%,286427.1,1209.2,0.422%,0.0,Thenewclassic
2021-11-14,15398768,41,147,1.866%,286092.8,1207.4,0.422%,1.0,Thenewclassic
2021-11-13,15394183,41,147,1.864%,285781.4,1203.7,0.421%,1.0,Thenewclassic
2021-11-12,15391885,41,147,1.862%,285391.5,1201.1,0.421%,1.0,Thenewclassic
2021-11-11,15386733,41,147,1.861%,285073.0,1197.8,0.420%,1.0,Thenewclassic
2021-11-10,15382847,41,147,1.859%,284722.7,1195.7,0.420%,1.0,Thenewclassic
2021-11-09,15379926,41,148,1.801%,275855.4,1154.7,0.419%,2.0,Thenewclassic
2021-11-08,15377484,41,148,1.749%,267815.6,1093.2,0.408%,4.0,Thenewclassic
2021-11-07,15375184,41,148,1.745%,267245.1,1090.6,0.408%,4.0,Thenewclassic
2021-11-06,15372228,41,148,1.744%,266940.1,1089.8,0.408%,4.0,Thenewclassic
2021-11-05,15369126,41,147,1.742%,266674.6,1088.4,0.408%,3.0,Thenewclassic
2021-11-04,15365913,41,147,1.740%,266275.4,1084.4,0.407%,3.0,Thenewclassic
2021-11-03,15363069,41,147,1.726%,264101.7,1090.4,0.413%,3.0,Thenewclassic
2021-11-02,15359211,41,147,1.799%,275113.8,1209.3,0.440%,2.0,Thenewclassic
2021-11-01,15359000,41,145,1.795%,274486.8,1206.8,0.440%,0.0,Thenewclassic
2021-10-31,15355021,41,145,1.794%,274193.6,1205.1,0.440%,0.0,Thenewclassic
2021-10-30,15350464,40,145,1.792%,273945.1,1204.4,0.440%,1.0,Thenewclassic
2021-10-29,15344138,40,145,1.791%,273685.2,1202.2,0.439%,1.0,Thenewclassic
2021-10-28,15336285,40,145,1.791%,273418.7,1200.8,0.439%,2.0,Thenewclassic
2021-10-27,15333813,40,145,1.789%,273190.1,1198.5,0.439%,3.0,Thenewclassic
2021-10-26,15331124,40,145,1.787%,272804.5,1197.3,0.439%,3.0,Thenewclassic
2021-10-25,15325765,40,145,1.782%,271956.2,1224.0,0.450%,3.0,Thenewclassic
2021-10-24,15322981,40,145,1.780%,271553.2,1220.6,0.449%,3.0,Thenewclassic
2021-10-23,15320465,40,144,1.713%,261129.0,1239.8,0.475%,3.0,Thenewclassic
2021-10-22,15318641,40,144,1.513%,230505.2,1194.8,0.518%,3.0,Thenewclassic
2021-10-21,15314972,40,143,1.509%,229893.1,1193.1,0.519%,2.0,Thenewclassic
2021-10-20,15311391,40,142,1.503%,228920.6,1189.4,0.520%,2.0,Thenewclassic
2021-10-19,15307914,40,142,1.501%,228518.5,1186.8,0.519%,2.0,Thenewclassic
2021-10-18,15304531,40,142,1.297%,197413.5,1038.8,0.526%,2.0,Thenewclassic
2021-10-17,15300735,40,142,1.295%,197042.8,1037.8,0.527%,2.0,Thenewclassic
2021-10-16,15297923,40,141,1.290%,196351.3,1034.8,0.527%,2.0,Thenewclassic
2021-10-15,15290393,40,141,1.288%,195910.2,1032.8,0.527%,3.0,Thenewclassic
2021-10-14,15282059,40,141,1.504%,228707.8,1079.1,0.472%,3.0,Thenewclassic
2021-10-13,15278824,40,140,1.502%,228342.2,1077.2,0.472%,2.0,Thenewclassic
2021-10-12,15277855,40,140,1.499%,227955.9,1075.1,0.472%,3.0,Thenewclassic
2021-10-11,15273211,40,149,1.373%,208751.8,962.1,0.461%,3.0,Thenewclassic
2021-10-10,15271551,40,149,1.513%,229908.3,1089.8,0.474%,3.0,Thenewclassic
2021-10-09,15267756,41,148,1.509%,229321.8,1087.1,0.474%,2.0,Thenewclassic
2021-10-08,15264608,41,147,1.506%,228754.3,1085.4,0.474%,1.0,Thenewclassic
2021-10-07,15263281,41,147,1.502%,228144.5,1083.2,0.475%,1.0,Thenewclassic
2021-10-06,15257037,41,147,1.607%,244083.3,1116.7,0.458%,1.0,Thenewclassic
2021-10-05,15246385,41,146,1.603%,243335.0,1110.6,0.456%,1.0,Thenewclassic
2021-10-04,15206339,41,146,1.605%,242954.6,1109.6,0.457%,1.0,Thenewclassic
2021-10-03,15203657,41,146,1.604%,242800.7,1108.7,0.457%,1.0,Thenewclassic
2021-10-02,15196891,41,146,1.603%,242538.3,1107.7,0.457%,1.0,Thenewclassic
2021-10-01,15189311,41,146,1.602%,242161.2,1105.3,0.456%,1.0,Thenewclassic
2021-09-30,15182806,44,146,1.735%,262266.2,1143.5,0.436%,2.0,Thenewclassic
2021-09-29,15181977,44,145,1.731%,261618.3,1141.6,0.436%,1.0,Thenewclassic
2021-09-28,15177565,44,145,1.730%,261369.9,1139.7,0.436%,1.0,Thenewclassic
2021-09-27,15172881,44,145,1.728%,261108.4,1138.5,0.436%,1.0,Thenewclassic
2021-09-26,15168516,44,145,1.727%,260788.6,1137.3,0.436%,1.0,Thenewclassic
2021-09-25,15163894,44,145,1.724%,260228.1,1133.7,0.436%,2.0,Thenewclassic
2021-09-24,15158884,44,145,1.737%,262200.9,1154.9,0.440%,4.0,Thenewclassic
2021-09-23,15155560,44,144,1.735%,261762.5,1152.4,0.440%,3.0,Thenewclassic
2021-09-22,15152188,45,144,1.733%,261468.8,1150.3,0.440%,3.0,Thenewclassic
2021-09-21,15146992,44,144,1.732%,261142.3,1146.5,0.439%,3.0,Thenewclassic
2021-09-20,15143403,44,144,1.746%,263246.5,1169.5,0.444%,3.0,Thenewclassic
2021-09-19,15139843,44,144,1.590%,239630.8,1029.4,0.430%,3.0,Thenewclassic
2021-09-18,15136043,44,143,1.584%,238809.8,1007.9,0.422%,2.0,Thenewclassic
2021-09-17,15132422,44,141,1.580%,238062.3,1002.8,0.421%,0.0,Thenewclassic
2021-09-16,15127424,44,141,1.578%,237714.6,1001.0,0.421%,2.0,Thenewclassic
2021-09-15,15123250,44,141,1.576%,237328.3,999.5,0.421%,2.0,Thenewclassic
2021-09-14,15118727,46,141,1.574%,237028.2,998.4,0.421%,2.0,Thenewclassic
2021-09-13,15113269,46,141,1.572%,236622.6,996.5,0.421%,4.0,Thenewclassic
2021-09-12,15107351,46,141,1.568%,235945.8,989.4,0.419%,6.0,Thenewclassic
2021-09-11,15100791,46,141,1.587%,238691.6,995.8,0.417%,6.0,Thenewclassic
2021-09-10,15097435,46,141,1.584%,238119.5,994.5,0.418%,7.0,Thenewclassic
2021-09-09,15090798,46,139,1.579%,237313.2,991.6,0.418%,6.0,Thenewclassic
2021-09-08,15082403,46,139,1.583%,237706.1,1005.6,0.423%,7.0,Thenewclassic
2021-09-07,15048485,46,139,1.492%,223602.6,985.3,0.441%,7.0,Thenewclassic
2021-09-06,15046388,46,137,1.485%,222439.8,982.1,0.442%,6.0,Thenewclassic
2021-09-05,15040437,46,135,1.260%,188563.7,929.1,0.493%,4.0,Thenewclassic
2021-09-04,15030640,45,135,1.108%,165585.8,1012.7,0.612%,7.0,Thenewclassic
2021-09-03,15027333,45,134,1.058%,157871.2,1088.8,0.690%,8.0,Thenewclassic
2021-09-02,15023621,45,133,1.055%,157362.8,1085.2,0.690%,8.0,Thenewclassic
2021-09-01,15019235,45,132,1.099%,163893.1,1158.2,0.707%,7.0,Thenewclassic
2021-08-31,15013136,45,132,1.096%,163438.3,1150.3,0.704%,7.0,Thenewclassic
2021-08-30,15003770,46,131,1.180%,175891.1,1207.5,0.687%,6.0,Thenewclassic
2021-08-29,14997829,46,131,2.016%,300587.8,1832.6,0.610%,8.0,Thenewclassic
2021-08-28,14993627,45,128,2.145%,319678.3,2000.0,0.626%,5.0,Thenewclassic
2021-08-27,14989252,45,126,2.141%,318883.3,1996.0,0.626%,3.0,Thenewclassic
2021-08-26,14984663,45,125,2.137%,318241.1,1991.1,0.626%,2.0,Thenewclassic
2021-08-25,14979714,44,125,2.146%,319504.9,1999.4,0.626%,3.0,Thenewclassic
2021-08-24,14975450,44,125,2.191%,326060.8,2079.8,0.638%,3.0,Thenewclassic
2021-08-23,14972112,44,125,2.192%,326060.8,2079.8,0.638%,3.0,Thenewclassic
2021-08-22,14968898,44,123,2.192%,326060.8,2079.8,0.638%,1.0,Thenewclassic
2021-08-21,14964995,44,123,2.193%,326060.8,2079.8,0.638%,1.0,Thenewclassic
2021-08-20,14961044,44,123,2.193%,326060.8,2079.8,0.638%,2.0,Thenewclassic
2021-08-19,14958010,44,123,2.464%,366301.3,2260.3,0.617%,2.0,Thenewclassic
2021-08-18,14954739,44,122,2.465%,366301.3,2260.3,0.617%,2.0,Thenewclassic
2021-08-17,14949890,44,122,2.465%,366301.3,2260.3,0.617%,3.0,Thenewclassic
2021-08-16,14944251,44,122,2.466%,366301.3,2260.3,0.617%,3.0,Thenewclassic
2021-08-15,14939564,44,122,2.467%,366301.3,2260.3,0.617%,3.0,Thenewclassic
2021-08-14,14934661,44,122,2.531%,375850.7,2163.3,0.576%,4.0,Thenewclassic
2021-08-13,14930021,44,121,2.502%,371521.6,2024.9,0.545%,4.0,Thenewclassic
2021-08-12,14924156,44,121,2.503%,371521.6,2024.9,0.545%,6.0,Thenewclassic
2021-08-11,14918384,44,120,2.618%,388532.3,1963.4,0.505%,7.0,Thenewclassic
2021-08-10,14915025,44,119,2.618%,388532.3,1963.4,0.505%,7.0,Thenewclassic
2021-08-09,14908571,45,119,2.635%,390783.6,2034.1,0.521%,8.0,Thenewclassic
2021-08-08,14902234,45,119,2.597%,384898.2,2177.7,0.566%,9.0,Thenewclassic
2021-08-07,14892028,45,118,2.084%,308483.3,1813.9,0.588%,8.0,Thenewclassic
2021-08-06,14890522,45,117,2.101%,311109.4,1782.5,0.573%,7.0,Thenewclassic
2021-08-05,14885418,45,115,2.102%,311109.4,1782.5,0.573%,5.0,Thenewclassic
2021-08-04,14882061,45,113,2.338%,345933.4,1982.6,0.573%,3.0,Thenewclassic
2021-08-03,14880298,45,112,2.208%,326606.8,1944.3,0.595%,2.0,Thenewclassic
2021-08-02,14878011,45,111,2.208%,326606.8,1944.3,0.595%,1.0,Thenewclassic
2021-08-01,14877608,45,114,2.208%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-31,14874221,45,114,2.209%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-30,14868859,45,114,2.210%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-29,14865090,45,114,2.210%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-28,14860945,46,114,2.211%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-27,14857919,46,114,2.211%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-26,14855105,46,114,2.212%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-25,14851446,46,114,2.212%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-24,14846609,46,114,2.213%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-23,14841907,46,114,2.214%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-22,14836606,46,114,2.214%,326606.8,1944.3,0.595%,0.0,Thenewclassic
2021-07-21,14832967,46,114,2.215%,326606.8,1944.3,0.595%,1.0,Thenewclassic
2021-07-20,14828570,46,114,2.216%,326606.8,1944.3,0.595%,1.0,Thenewclassic
2021-07-19,14824061,46,114,2.216%,326606.8,1944.3,0.595%,1.0,Thenewclassic
2021-07-18,14820051,45,114,2.217%,326606.8,1944.3,0.595%,1.0,Thenewclassic
2021-07-17,14812484,45,114,2.218%,326606.8,1944.3,0.595%,2.0,Thenewclassic
2021-07-16,14811093,45,114,2.218%,326606.8,1944.3,0.595%,2.0,Thenewclassic
2021-07-15,14811643,45,114,2.408%,354594.2,2105.8,0.594%,2.0,Thenewclassic
2021-07-14,14811077,45,112,2.408%,354594.2,2105.8,0.594%,1.0,Thenewclassic
2021-07-13,14806232,45,112,2.409%,354594.2,2105.8,0.594%,1.0,Thenewclassic
2021-07-12,14802356,45,112,2.484%,365403.3,2301.7,0.630%,1.0,Thenewclassic
2021-07-11,14800877,45,111,2.484%,365403.3,2301.7,0.630%,2.0,Thenewclassic
2021-07-10,14797324,45,111,2.485%,365403.3,2301.7,0.630%,1.0,Thenewclassic
2021-07-09,14792674,45,111,2.486%,365403.3,2301.7,0.630%,1.0,Thenewclassic
2021-07-08,14786837,45,111,2.487%,365403.3,2301.7,0.630%,3.0,Thenewclassic
2021-07-07,14782731,45,111,2.487%,365403.3,2301.7,0.630%,3.0,Thenewclassic
2021-07-06,14777840,45,111,2.488%,365403.3,2301.7,0.630%,4.0,Thenewclassic
2021-07-05,14771628,45,111,2.343%,343769.4,2270.2,0.660%,6.0,Thenewclassic
2021-07-04,14768573,45,110,2.343%,343769.4,2270.2,0.660%,6.0,Thenewclassic
2021-07-03,14761635,50,110,2.461%,360900.7,2328.4,0.645%,8.0,Thenewclassic
2021-07-02,14757024,50,110,2.436%,357249.8,2168.3,0.607%,8.0,Thenewclassic
2021-07-01,14757831,50,109,2.435%,357249.8,2168.3,0.607%,7.0,Thenewclassic
2021-06-30,14752855,50,109,2.296%,336495.1,2270.4,0.675%,8.0,Thenewclassic
2021-06-29,14750032,50,107,2.458%,360253.8,2367.1,0.657%,7.0,Thenewclassic
2021-06-28,14746349,50,105,2.482%,363783.8,2274.2,0.625%,6.0,Thenewclassic
2021-06-27,14742827,49,104,2.483%,363783.8,2274.2,0.625%,5.0,Thenewclassic
2021-06-26,14740425,49,102,2.553%,374083.7,2168.3,0.580%,3.0,Thenewclassic
2021-06-25,14736832,50,102,2.885%,422629.3,2469.5,0.584%,3.0,Thenewclassic
2021-06-24,14734059,50,101,2.885%,422629.3,2469.5,0.584%,2.0,Thenewclassic
2021-06-23,14732103,50,100,2.917%,427298.8,2467.9,0.578%,1.0,Thenewclassic
2021-06-22,14730249,50,100,2.918%,427298.8,2467.9,0.578%,1.0,Thenewclassic
2021-06-21,14726625,50,99,2.918%,427298.8,2467.9,0.578%,1.0,Thenewclassic
2021-06-20,14723101,50,99,2.919%,427298.8,2467.9,0.578%,1.0,Thenewclassic
2021-06-19,14719017,50,99,2.920%,427298.8,2467.9,0.578%,1.0,Thenewclassic
2021-06-18,14715890,50,99,2.920%,427298.8,2467.9,0.578%,1.0,Thenewclassic
2021-06-17,14711697,49,99,2.921%,427298.8,2467.9,0.578%,1.0,Thenewclassic
2021-06-16,14708423,50,99,3.147%,460458.6,2424.3,0.526%,1.0,Thenewclassic
2021-06-15,14705478,50,98,3.148%,460458.6,2424.3,0.526%,2.0,Thenewclassic
2021-06-14,14701760,50,98,3.148%,460458.6,2424.3,0.526%,1.0,Thenewclassic
2021-06-13,14697478,50,98,3.149%,460458.6,2424.3,0.526%,1.0,Thenewclassic
2021-06-12,14693118,50,98,3.150%,460458.6,2424.3,0.526%,1.0,Thenewclassic
2021-06-11,14688210,49,98,3.151%,460458.6,2424.3,0.526%,1.0,Thenewclassic
2021-06-10,14683526,49,98,2.991%,437036.7,2192.1,0.502%,1.0,Thenewclassic
2021-06-09,14679434,50,98,2.992%,437036.7,2192.1,0.502%,1.0,Thenewclassic
2021-06-08,14675504,51,97,2.993%,437036.7,2192.1,0.502%,1.0,Thenewclassic
2021-06-07,14675617,51,97,2.993%,437036.7,2192.1,0.502%,3.0,Thenewclassic
2021-06-06,14674095,51,97,2.993%,437036.7,2192.1,0.502%,4.0,Thenewclassic
2021-06-05,14675549,51,97,2.993%,437036.7,2192.1,0.502%,4.0,Thenewclassic
2021-06-04,14677820,51,97,2.992%,437036.7,2192.1,0.502%,4.0,Thenewclassic
2021-06-03,14679776,51,97,2.992%,437036.7,2192.1,0.502%,4.0,Thenewclassic
2021-06-02,14680752,51,97,3.066%,447722.9,2352.1,0.525%,4.0,Thenewclassic
2021-06-01,14683392,51,96,3.556%,519696.3,2416.6,0.465%,3.0,Thenewclassic
2021-05-31,14687933,51,94,3.555%,519696.3,2416.6,0.465%,1.0,Thenewclassic
2021-05-30,14689437,51,93,3.554%,519696.3,2416.6,0.465%,1.0,Thenewclassic
2021-05-29,14690505,51,93,3.554%,519696.3,2416.6,0.465%,1.0,Thenewclassic
2021-05-28,14691828,51,93,3.554%,519696.3,2416.6,0.465%,1.0,Thenewclassic
2021-05-27,14693824,51,93,3.553%,519696.3,2416.6,0.465%,1.0,Thenewclassic
2021-05-26,14695668,49,93,3.553%,519696.3,2416.6,0.465%,1.0,Thenewclassic
2021-05-25,14697347,49,93,3.309%,484064.4,2262.4,0.467%,2.0,Thenewclassic
2021-05-24,14691985,49,96,3.310%,484064.4,2262.4,0.467%,3.0,Thenewclassic
2021-05-23,14687356,49,95,3.311%,484064.4,2262.4,0.467%,3.0,Thenewclassic
2021-05-22,14681982,49,95,3.312%,484064.4,2262.4,0.467%,4.0,Thenewclassic
2021-05-21,14677669,49,107,3.313%,484064.4,2262.4,0.467%,4.0,Thenewclassic
2021-05-20,14673756,49,106,3.187%,465457.4,2216.7,0.476%,4.0,Thenewclassic
2021-05-19,14668376,51,106,2.894%,422410.8,2121.3,0.502%,4.0,Thenewclassic
2021-05-18,14655858,51,105,2.897%,422410.8,2121.3,0.502%,3.0,Thenewclassic
2021-05-17,14641620,55,104,2.594%,377773.3,1960.8,0.519%,3.0,Thenewclassic
2021-05-16,14634804,55,105,2.595%,377773.3,1960.8,0.519%,2.0,Thenewclassic
2021-05-15,14630147,55,104,2.596%,377773.3,1960.8,0.519%,1.0,Thenewclassic
2021-05-14,14622547,55,104,2.597%,377773.3,1960.8,0.519%,1.0,Thenewclassic
2021-05-13,14612916,52,103,2.599%,377773.3,1960.8,0.519%,1.0,Thenewclassic
2021-05-12,14608695,51,103,2.599%,377773.3,1960.8,0.519%,2.0,Thenewclassic
2021-05-11,14605312,51,103,2.869%,417052.3,1925.2,0.462%,2.0,Thenewclassic
2021-05-10,14602976,50,102,2.869%,417052.3,1925.2,0.462%,1.0,Thenewclassic
2021-05-09,14599827,50,102,2.870%,417052.3,1925.2,0.462%,1.0,Thenewclassic
2021-05-08,14595066,50,102,2.871%,417052.3,1925.2,0.462%,1.0,Thenewclassic
2021-05-07,14589300,50,102,2.872%,417052.3,1925.2,0.462%,1.0,Thenewclassic
2021-05-06,14584188,50,102,2.764%,401125.6,2012.8,0.502%,1.0,Thenewclassic
2021-05-05,14581072,50,101,2.765%,401125.6,2012.8,0.502%,0.0,Thenewclassic
2021-05-04,14576715,51,101,2.766%,401125.6,2012.8,0.502%,0.0,Thenewclassic
2021-05-03,14573965,51,101,2.766%,401125.6,2012.8,0.502%,1.0,Thenewclassic
2021-05-02,14569959,51,101,2.767%,401125.6,2012.8,0.502%,1.0,Thenewclassic
2021-05-01,14567007,50,101,2.767%,401125.6,2012.8,0.502%,1.0,Thenewclassic
2021-04-30,14564600,50,101,2.768%,401125.6,2012.8,0.502%,1.0,Thenewclassic
2021-04-29,14562340,50,101,2.768%,401125.6,2012.8,0.502%,1.0,Thenewclassic
2021-04-28,14558732,50,101,2.917%,422500.8,2191.5,0.519%,1.0,Thenewclassic
2021-04-27,14553922,50,101,2.918%,422500.8,2191.5,0.519%,2.0,Thenewclassic
2021-04-26,14553283,50,100,2.918%,422500.8,2191.5,0.519%,1.0,Thenewclassic
2021-04-25,14550830,49,100,2.919%,422500.8,2191.5,0.519%,1.0,Thenewclassic
2021-04-24,14547037,49,100,2.919%,422500.8,2191.5,0.519%,1.0,Thenewclassic
2021-04-23,14541937,49,103,2.920%,422500.8,2191.5,0.519%,2.0,Thenewclassic
2021-04-22,14540254,49,103,2.921%,422500.8,2191.5,0.519%,2.0,Thenewclassic
2021-04-21,14539883,49,103,3.143%,454891.8,2156.7,0.474%,2.0,Thenewclassic
2021-04-20,14537270,49,103,3.144%,454891.8,2156.7,0.474%,1.0,Thenewclassic
2021-04-19,14532777,49,103,3.145%,454891.8,2156.7,0.474%,1.0,Thenewclassic
2021-04-18,14531661,48,102,3.145%,454891.8,2156.7,0.474%,3.0,Thenewclassic
2021-04-17,14528951,48,102,3.070%,443939.8,2071.3,0.467%,3.0,Thenewclassic
2021-04-16,14527633,46,101,3.070%,443939.8,2071.3,0.467%,2.0,Thenewclassic
2021-04-15,14526336,46,101,3.070%,443939.8,2071.3,0.467%,2.0,Thenewclassic
2021-04-14,14525572,46,101,3.071%,443939.8,2071.3,0.467%,2.0,Thenewclassic
2021-04-13,14525114,46,101,2.670%,385770.8,2006.7,0.520%,2.0,Thenewclassic
2021-04-12,14528362,46,101,2.560%,369842.9,2085.1,0.564%,2.0,Thenewclassic
2021-04-11,14534062,46,98,2.559%,369842.9,2085.1,0.564%,0.0,Thenewclassic
2021-04-10,14531550,46,98,2.559%,369842.9,2085.1,0.564%,0.0,Thenewclassic
